1684977381,1704617;0,008274316787719727;1684977381,1833434
1684977388,4805584;0,0009908676147460938;1684977388,4865906
1684977403,0561602;0,0019922256469726562;1684977403,062154
1684977413,5206866;0,002001523971557617;1684977413,526676
1684977428,074931;0,0019960403442382812;1684977428,0809057
1684977434,3171108;0,0010008811950683594;1684977434,3221033
1684977438,4549243;0,001996278762817383;1684977438,4609203
1684977456,2708945;0,0020012855529785156;1684977456,2758934
1684977459,3717363;0,001634836196899414;1684977459,3774083
1684977461,4638698;0,0020258426666259766;1684977461,4708672
